"","DATASET_CODE","VERSION_CODE","VESSEL_CODE","moc_id","moc_id_noNet","CRUISE_NUMBER","GEAR_CODE","SAMPLE_CODE_1","net_number","SAMPLE_CODE_3","LOCATION_CODE_1","LOCATION_CODE_2","LOCATION_CODE_3","LOCATION_CODE_4","START_TIME","END_TIME","MINIMUM_DEPTH","MAXIMUM_DEPTH","WATER_VOLUME_FILTERED","SAMPLE_VOLUME","TOTAL_NUMBER_SPECIMENS","ROW_NUMBER","SPECIES_CODE","NUMBER_SPECIES","JOB_NUMBER","SEQUENCE_NUMBER","DATE_LOADED","tow_id","station_id","TRAWL_MONTH.y","TRAWL_DAY.y","TRAWL_YEAR.y","LATITUDE_RAW_N","LONGITUDE_RAW_W","TRAWL_NOTES","cruise_id","replicate","LATITUDE_DEGREES","LATITUDE_MINUTES","LATITUDE_SECONDS","LATITUDE_DIRECTION","LONGITUDE_DEGREES","LONGITUDE_MINUTES","LONGITUDE_SECONDS","LONGITUDE_DIRECTION","LATITUDE_DD","LONGITUDE_DD","STATION_NUMBER"
"12169","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,2,8531260300,6,"D90136",1501,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12170","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,2,8531260200,10,"D90136",1621,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12171","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,2,8554470000,17,"D90136",1656,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12172","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,2,8531260200,23,"D90136",1530,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12173","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,2,8531260200,25,"D90136",1589,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12174","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,2,8531260200,79,"D90136",1562,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12175","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,2,8531260300,8,"D90136",1452,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12176","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,2,8531260300,10,"D90136",1472,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12177","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,3,8531260200,6,"D90136",1502,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12178","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,3,8531260200,7,"D90136",1473,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12179","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,3,8531260200,2,"D90136",1453,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12180","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,3,8531590500,4,"D90136",1563,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12181","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,3,8531590201,1,"D90136",1590,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12182","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,3,8531590101,2,"D90136",1531,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12183","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,3,8554290400,3,"D90136",1657,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12184","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,3,8531590101,2,"D90136",1622,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12185","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,4,8531590101,14,"D90136",1503,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12186","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,4,8531590101,15,"D90136",1474,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12187","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,4,8531590101,224,"D90136",1454,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12188","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,4,8531590401,2,"D90136",1564,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12189","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,4,8531590500,18,"D90136",1532,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12190","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,4,8555410301,1,"D90136",1658,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12191","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,4,8531590201,8,"D90136",1623,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12192","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,4,8531590401,3,"D90136",1591,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12193","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,5,8555340601,19,"D90136",1659,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12194","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,5,8531590500,3,"D90136",1455,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12195","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,5,8531590500,9,"D90136",1504,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12196","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,5,8531590401,2,"D90136",1624,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12197","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,5,8531590500,3,"D90136",1592,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12198","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,5,8531591691,1,"D90136",1565,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12199","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,5,8531591691,1,"D90136",1533,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12200","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,5,8531590401,1,"D90136",1475,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12201","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,6,8531591407,1,"D90136",1625,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12202","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,6,8555348001,1,"D90136",1660,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12203","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,6,8531591407,1,"D90136",1593,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12204","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,6,8531592107,1,"D90136",1456,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12205","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,6,8531470000,3,"D90136",1566,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12206","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,6,8531590500,11,"D90136",1476,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12207","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,6,8531591691,2,"D90136",1505,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12208","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,6,8531591614,1,"D90136",1534,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12209","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,7,8546180000,1,"D90136",1567,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12210","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,7,8531590000,2,"D90136",1457,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12211","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,7,8555348000,1,"D90136",1661,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12212","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,7,8531591304,1,"D90136",1477,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12213","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,7,8531590000,4,"D90136",1506,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12214","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,7,8531593003,1,"D90136",1535,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12215","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,7,8546180000,2,"D90136",1594,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12216","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,7,8531490100,2,"D90136",1626,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12217","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,8,8554180101,3,"D90136",1458,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12218","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,8,8554020500,2,"D90136",1595,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12219","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,8,8555530102,3,"D90136",1662,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12220","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,8,8531590000,9,"D90136",1536,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12221","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,8,8546180000,45,"D90136",1627,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12222","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,8,8554020500,11,"D90136",1568,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12223","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,8,8531520701,1,"D90136",1507,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12224","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,8,8531591691,2,"D90136",1478,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12225","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,9,8531520000,1,"D90136",1508,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12226","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,9,8554020500,2,"D90136",1628,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12227","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,9,8555530101,1,"D90136",1663,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12228","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,9,8531593003,1,"D90136",1479,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12229","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,9,8554180101,1,"D90136",1569,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12230","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,9,8555090391,1,"D90136",1459,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12231","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,9,8554170000,1,"D90136",1596,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12232","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,9,8531470000,1,"D90136",1537,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12233","RB008","AA1",1,"TC8604_032_6","TC8604_032",8604,50,1,6,1,1,3,1,1,1439,1451,20,30,474.3,92,1376,10,8554180000,7,"D90136",1570,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12234","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,10,8531590000,5,"D90136",1480,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12235","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,10,8554380401,1,"D90136",1629,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12236","RB008","AA1",1,"TC8604_032_5","TC8604_032",8604,50,1,5,1,1,3,1,1,1427,1439,30,40,494,65,791,10,8531640000,1,"D90136",1538,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12237","RB008","AA1",1,"TC8604_032_0","TC8604_032",8604,30,1,0,1,1,3,1,1,1427,1451,0,1,574.4,9,70,10,8555580101,1,"D90136",1664,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12238","RB008","AA1",1,"TC8604_032_2","TC8604_032",8604,50,1,2,1,1,3,1,1,1351,1403,60,80,438,138,561,10,8555605301,49,"D90136",1460,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12239","RB008","AA1",1,"TC8604_032_7","TC8604_032",8604,50,1,7,1,1,3,1,1,1451,1503,10,20,486.1,30,473,10,8554290000,24,"D90136",1597,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12240","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,10,8554020500,1,"D90136",1509,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12241","RB008","AA1",1,"TC8604_032_4","TC8604_032",8604,50,1,4,1,1,3,1,1,1415,1427,40,50,486.3,188,848,11,8554180001,1,"D90136",1510,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12242","RB008","AA1",1,"TC8604_032_8","TC8604_032",8604,50,1,8,1,1,3,1,1,1503,1515,0,10,494.8,18,623,11,8554290000,20,"D90136",1630,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
"12243","RB008","AA1",1,"TC8604_032_3","TC8604_032",8604,50,1,3,1,1,3,1,1,1403,1415,50,60,482.5,66,812,11,8531591305,1,"D90136",1481,"4/8/2016","TC_8604_W2D1_1","W2D1",6,29,1986,"21°31.6'","157°47.5'","","TC_8604",1,21,31,6,"N",157,47,5,"W",21.5183333333333,-157.784722222222,32
